000  27.183588 -88.282272 -23.530764  11.072318
001  28.432768 -87.638519 -22.965885  10.785179
002  26.364948 -87.885620 -21.980131  10.580701
003  27.996435 -88.445343 -25.790529  11.467936
004  29.076958 -87.947052 -24.940655  11.272035
005  26.041523 -88.314651 -24.713608  10.915167
006  29.709249 -87.854385 -26.897429  11.513855
007  30.602064 -86.430099 -24.350119  10.471900
008  31.231421 -86.565323 -27.498089  11.014640
009  26.985655 -88.494644 -27.526379  11.460931
010  25.387892 -88.118683 -27.868443  10.919371
011  28.747200 -88.293304 -28.889175  11.860070
012  30.443617 -87.284500 -30.317245  11.694779
013  27.561090 -88.311218 -30.012321  11.794037
014  26.376074 -88.120132 -30.263092  11.474418
015  29.311781 -87.628143 -32.108078  11.996447
016  25.102114 -87.633194 -29.631165  10.750305
017  18.403267 -87.698654 -30.890970  11.306249
018  16.333473 -87.263748 -31.110943  10.944014
019  17.185518 -87.488586 -32.005287  11.357733
020  30.308981 -86.964706 -33.132828  11.951964
021  27.312933 -87.529129 -33.210732  11.741551
022  25.465145 -87.396088 -31.993374  11.105787
023  28.973036 -87.296585 -33.965420  12.082825
024  16.502289 -86.758224 -33.277512  11.003400
025  26.095755 -87.023148 -33.798393  11.303589
026  27.404697 -87.137726 -20.310135  10.253693
027  25.911264 -86.945160 -18.722591  10.021445
028  29.282717 -86.382095 -21.434929  10.026012
029  27.983723 -85.653397 -18.644958   9.372327
030  23.735682 -87.120651 -18.925955   9.954142
031  23.049364 -87.453690 -22.106968   9.966255
032  24.615211 -88.027328 -25.918406  10.571745
033  23.387104 -87.846329 -25.950893  10.407740
034  20.836535 -87.054276 -23.536495   9.825136
035  22.130041 -87.588943 -26.774286  10.325972
036  24.932039 -87.369034 -28.382296  10.233444
037  17.508799 -87.272888 -24.381474  10.327878
038  16.585125 -87.127777 -26.063969  10.230577
039  18.486580 -87.272125 -25.903507  10.239021
040  18.902605 -87.047852 -23.452272  10.030860
041  19.906284 -86.936905 -24.385630   9.804310
042  31.482208 -85.660156 -25.754072  10.243948
043  20.336611 -86.996521 -25.397484   9.825530
044  18.780285 -87.613083 -28.023798  10.733945
045  16.930487 -87.456863 -28.329924  10.682623
046  15.025985 -86.568329 -27.399185   9.818735
047  31.919392 -85.959763 -31.101112  11.291946
048  32.174282 -85.753311 -29.385782  10.977119
049  25.160625 -87.414673 -28.830256  10.376139
050  20.892309 -87.482071 -28.028873  10.472309
051  15.175712 -86.691437 -29.108290  10.081315
052  13.875085 -85.515259 -28.186342   8.984293
053  14.633594 -86.142792 -30.569305   9.843242
054  23.362143 -87.606354 -28.866831  10.561225
055  22.487135 -87.329987 -31.587059  10.953930
056  24.474022 -87.241943 -31.645924  10.838456
057  15.236592 -85.928543 -32.821350  10.174058
058  24.918539 -87.058563 -30.893307  10.480313
059  24.947594 -86.651016 -32.459351  10.499449
060  24.686878 -86.919250 -30.712984  10.292269
061  31.738029 -85.744461 -34.041622  11.655340
062  25.421015 -86.587784 -33.335358  10.709405
063  24.346125 -86.746719 -33.355614  10.850192
064  20.701891 -87.209671 -33.732666  11.512606
065  18.278709 -87.200699 -33.603870  11.509809
066  25.461273 -86.132294 -34.316902  10.597165
067  17.785910 -86.528473 -34.750767  11.191667
068  27.995975 -86.337524 -36.260357  11.750064
069  29.548824 -86.568115 -35.793327  12.145123
070  22.502163 -86.409225 -35.435928  11.187662
071  24.794888 -86.030609 -34.235374  10.450850
072  20.451902 -86.276672 -36.099545  11.315661
073  26.286057 -86.013962 -35.299828  10.879032
074  26.032692 -85.313538 -16.497959   9.080703
075  24.606611 -86.658920 -17.613449   9.822649
076  23.675236 -86.203049 -17.105989   9.451167
077  22.363308 -86.021393 -17.816254   9.130882
078  20.765768 -86.346146 -21.420324   9.184493
079  20.636013 -84.386810 -18.634287   7.567501
080  20.644712 -85.500854 -19.636406   8.527806
081  29.739248 -85.292633 -21.131073   9.279722
082  29.080790 -84.631104 -19.102913   8.796160
083  17.305813 -86.082840 -19.143148   9.535921
084  19.972847 -85.774078 -20.577553   8.805337
085  19.800825 -84.807831 -19.436663   7.981818
086  20.240660 -84.834976 -20.327482   7.865472
087  18.089785 -86.846481 -20.960634  10.054904
088  15.919198 -86.823349 -20.238871  10.271854
089  14.597478 -86.359726 -19.433926   9.964517
090  13.255605 -86.436279 -20.150366  10.129168
