000  27.183588 -88.282272 -23.530764  11.770324
001  28.432768 -87.638519 -22.965885  11.482621
002  26.364948 -87.885620 -21.980131  11.268118
003  27.996435 -88.445343 -25.790529  12.184334
004  29.076958 -87.947052 -24.940655  11.982349
005  26.041523 -88.314651 -24.713608  11.620006
006  29.709249 -87.854385 -26.897429  12.237874
007  30.602064 -86.430099 -24.350119  11.169531
008  31.231421 -86.565323 -27.498089  11.730002
009  26.985655 -88.494644 -27.526379  12.183536
010  25.387892 -88.118683 -27.868443  11.636009
011  28.747200 -88.293304 -28.889175  12.590950
012  30.443617 -87.284500 -30.317245  12.428371
013  27.561090 -88.311218 -30.012321  12.528964
014  26.376074 -88.120132 -30.263092  12.203014
015  29.311781 -87.628143 -32.108078  12.738170
016  25.102114 -87.633194 -29.631165  11.467320
017  18.403267 -87.698654 -30.890970  12.002950
018  16.333473 -87.263748 -31.110943  11.642315
019  17.185518 -87.488586 -32.005287  12.063975
020  30.308981 -86.964706 -33.132828  12.694468
021  27.312933 -87.529129 -33.210732  12.479916
022  25.465145 -87.396088 -31.993374  11.828140
023  28.973036 -87.296585 -33.965420  12.827695
024  16.502289 -86.758224 -33.277512  11.704654
025  26.095755 -87.023148 -33.798393  12.031895
026  27.404697 -87.137726 -20.310135  10.924622
027  25.911264 -86.945160 -18.722591  10.669944
028  29.282717 -86.382095 -21.434929  10.703221
029  27.983723 -85.653397 -18.644958  10.014914
030  23.735682 -87.120651 -18.925955  10.584963
031  23.049364 -87.453690 -22.106968  10.626419
032  24.615211 -88.027328 -25.918406  11.271192
033  23.387104 -87.846329 -25.950893  11.084681
034  20.836535 -87.054276 -23.536495  10.462366
035  22.130041 -87.588943 -26.774286  10.995948
036  24.932039 -87.369034 -28.382296  10.950930
037  17.508799 -87.272888 -24.381474  10.977589
038  16.585125 -87.127777 -26.063969  10.896196
039  18.486580 -87.272125 -25.903507  10.898813
040  18.902605 -87.047852 -23.452272  10.669617
041  19.906284 -86.936905 -24.385630  10.452606
042  31.482208 -85.660156 -25.754072  10.943605
043  20.336611 -86.996521 -25.397484  10.484558
044  18.780285 -87.613083 -28.023798  11.416216
045  16.930487 -87.456863 -28.329924  11.373673
046  15.025985 -86.568329 -27.399185  10.491654
047  31.919392 -85.959763 -31.101112  12.019737
048  32.174282 -85.753311 -29.385782  11.689198
049  25.160625 -87.414673 -28.830256  11.093694
050  20.892309 -87.482071 -28.028873  11.155088
051  15.175712 -86.691437 -29.108290  10.761388
052  13.875085 -85.515259 -28.186342   9.636036
053  14.633594 -86.142792 -30.569305  10.526571
054  23.362143 -87.606354 -28.866831  11.254310
055  22.487135 -87.329987 -31.587059  11.653615
056  24.474022 -87.241943 -31.645924  11.551318
057  15.236592 -85.928543 -32.821350  10.871657
058  24.918539 -87.058563 -30.893307  11.199907
059  24.947594 -86.651016 -32.459351  11.213551
060  24.686878 -86.919250 -30.712984  11.007199
061  31.738029 -85.744461 -34.041622  12.394434
062  25.421015 -86.587784 -33.335358  11.431940
063  24.346125 -86.746719 -33.355614  11.561198
064  20.701891 -87.209671 -33.732666  12.216062
065  18.278709 -87.200699 -33.603870  12.221492
066  25.461273 -86.132294 -34.316902  11.320491
067  17.785910 -86.528473 -34.750767  11.902731
068  27.995975 -86.337524 -36.260357  12.492798
069  29.548824 -86.568115 -35.793327  12.892742
070  22.502163 -86.409225 -35.435928  11.891989
071  24.794888 -86.030609 -34.235374  11.169821
072  20.451902 -86.276672 -36.099545  12.018211
073  26.286057 -86.013962 -35.299828  11.609358
074  26.032692 -85.313538 -16.497959   9.697835
075  24.606611 -86.658920 -17.613449  10.445112
076  23.675236 -86.203049 -17.105989  10.062532
077  22.363308 -86.021393 -17.816254   9.739739
078  20.765768 -86.346146 -21.420324   9.801535
079  20.636013 -84.386810 -18.634287   8.172786
080  20.644712 -85.500854 -19.636406   9.140663
081  29.739248 -85.292633 -21.131073   9.948827
082  29.080790 -84.631104 -19.102913   9.425804
083  17.305813 -86.082840 -19.143148  10.156301
084  19.972847 -85.774078 -20.577553   9.420179
085  19.800825 -84.807831 -19.436663   8.609243
086  20.240660 -84.834976 -20.327482   8.474620
087  18.089785 -86.846481 -20.960634  10.695090
088  15.919198 -86.823349 -20.238871  10.909839
089  14.597478 -86.359726 -19.433926  10.608472
090  13.255605 -86.436279 -20.150366  10.771716
091  20.012388 -86.503159 -22.692013  10.046284
092  16.611696 -87.119629 -22.239031  11.002567
